city_id,city_name,consumers,population,estimated_rent,city_rank,customer_id,customer_name,sale_id,sale_date,total,rating,product_id-2,product_name,price,month
5,Delhi,7750000,31000000,22500,3,261,Krishna Chopra,9583,23-06-2024,350,2,1,Ground Espresso Coffee (250g),350,
6,Mumbai,5100000,20400000,31500,2,286,Vivaan Patel,9582,23-06-2024,350,5,1,Ground Espresso Coffee (250g),350,
6,Mumbai,5100000,20400000,31500,2,293,Mira Reddy,9589,23-06-2024,900,3,2,Cold Brew Coffee Pack (6 Bottles),900,
11,Lucknow,950000,3800000,9000,11,400,Rudra Sinha,9587,23-06-2024,900,2,2,Cold Brew Coffee Pack (6 Bottles),900,
13,Nagpur,725000,2900000,7200,13,471,Mira Shukla,9586,23-06-2024,900,3,2,Cold Brew Coffee Pack (6 Bottles),900,
1,Bangalore,3075000,12300000,29700,1,39,Ishita Agarwal,9601,24-06-2024,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,58,Ananya Chopra,9602,24-06-2024,600,5,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,86,Aditya Desai,9596,24-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,169,Isha Kumar,9600,24-06-2024,600,5,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,220,Ananya Patel,9598,24-06-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,233,Diya Singh,9599,24-06-2024,250,5,3,Instant Coffee Powder (100g),250,
10,Surat,1800000,7200000,13500,10,387,Vihaan Mishra,9597,24-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
1,Bangalore,3075000,12300000,29700,1,13,Ananya Malhotra,9604,25-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
2,Chennai,2775000,11100000,17100,6,72,Diya Agarwal,9607,25-06-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
4,Jaipur,1000000,4000000,10800,8,144,Aditya Pandey,9606,25-06-2024,900,3,2,Cold Brew Coffee Pack (6 Bottles),900,
4,Jaipur,1000000,4000000,10800,8,181,Mira Nair,9608,25-06-2024,250,4,3,Instant Coffee Powder (100g),250,
6,Mumbai,5100000,20400000,31500,2,289,Mira Agarwal,9605,25-06-2024,350,2,1,Ground Espresso Coffee (250g),350,
9,Kolkata,3725000,14900000,16200,7,344,Ishita Singh,9609,25-06-2024,250,4,3,Instant Coffee Powder (100g),250,
12,Kanpur,775000,3100000,8100,12,446,Ananya Singh,9603,25-06-2024,350,5,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,90,Arjun Joshi,9611,26-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,91,Arjun Kapoor,9612,26-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,101,Dhruv Sinha,9614,26-06-2024,250,5,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,112,Krishna Sharma,9613,26-06-2024,250,4,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,157,Dhruv Joshi,9610,26-06-2024,350,2,1,Ground Espresso Coffee (250g),350,
14,Indore,825000,3300000,6300,14,480,Krishna Shukla,9615,26-06-2024,250,5,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,33,Diya Joshi,9620,27-06-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,47,Aarav Verma,9619,27-06-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,70,Aryan Reddy,9621,27-06-2024,250,4,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,96,Arjun Shukla,9617,27-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,118,Riya Kumar,9623,27-06-2024,600,4,4,Coffee Beans (500g),600,
4,Jaipur,1000000,4000000,10800,8,170,Isha Mehta,9622,27-06-2024,600,3,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,223,Arjun Chopra,9618,27-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,245,Navya Mehta,9624,27-06-2024,600,4,4,Coffee Beans (500g),600,
12,Kanpur,775000,3100000,8100,12,452,Gaurav N,9616,27-06-2024,350,4,1,Ground Espresso Coffee (250g),350,
2,Chennai,2775000,11100000,17100,6,43,Aarav Nair,9625,28-06-2024,350,5,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,199,Mira Kumar,9628,28-06-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
8,Ahmedabad,2075000,8300000,14400,5,320,Kiara Patel,9627,28-06-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
8,Ahmedabad,2075000,8300000,14400,5,337,Mira Pandey,9626,28-06-2024,350,3,1,Ground Espresso Coffee (250g),350,
13,Nagpur,725000,2900000,7200,13,465,Shaurya Nair,9629,28-06-2024,250,4,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,7,Aditya Gupta,9638,29-06-2024,600,5,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,67,Aryan Kumar,9635,29-06-2024,250,4,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,167,Diya Verma,9636,29-06-2024,600,3,4,Coffee Beans (500g),600,
4,Jaipur,1000000,4000000,10800,8,189,Saanvi Chopra,9639,29-06-2024,600,2,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,224,Aryan Gupta,9633,29-06-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,241,Krishna Sinha,9631,29-06-2024,350,5,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,269,Tarun Joshi,9630,29-06-2024,350,5,1,Ground Espresso Coffee (250g),350,
9,Kolkata,3725000,14900000,16200,7,364,Vivaan Sharma,9632,29-06-2024,900,3,2,Cold Brew Coffee Pack (6 Bottles),900,
12,Kanpur,775000,3100000,8100,12,440,Krishna Verma,9637,29-06-2024,600,2,4,Coffee Beans (500g),600,
14,Indore,825000,3300000,6300,14,496,Priya Chaudhary,9634,29-06-2024,900,2,2,Cold Brew Coffee Pack (6 Bottles),900,
1,Bangalore,3075000,12300000,29700,1,27,Dhruv Kumar,9643,30-06-2024,250,4,3,Instant Coffee Powder (100g),250,
2,Chennai,2775000,11100000,17100,6,51,Aditi Patel,9640,30-06-2024,350,5,1,Ground Espresso Coffee (250g),350,
2,Chennai,2775000,11100000,17100,6,81,Isha Sharma,9642,30-06-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,126,Vivaan Sinha,9644,30-06-2024,250,4,3,Instant Coffee Powder (100g),250,
8,Ahmedabad,2075000,8300000,14400,5,319,Kiara Kapoor,9641,30-06-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
9,Kolkata,3725000,14900000,16200,7,356,Rudra Kapoor,9645,30-06-2024,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,68,Aryan Mishra,9657,01-07-2024,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,78,Isha Kapoor,9651,01-07-2024,250,4,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,92,Arjun Kumar,9659,01-07-2024,600,4,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,112,Krishna Sharma,9658,01-07-2024,600,4,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,124,Vivaan Desai,9660,01-07-2024,600,4,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,129,Aditi Gupta,9653,01-07-2024,250,4,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,129,Aditi Gupta,9652,01-07-2024,250,4,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,170,Isha Mehta,9648,01-07-2024,350,2,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,232,Diya Gupta,9654,01-07-2024,250,5,3,Instant Coffee Powder (100g),250,
6,Mumbai,5100000,20400000,31500,2,283,Vihaan Patel,9655,01-07-2024,600,2,4,Coffee Beans (500g),600,
7,Hyderabad,2500000,10000000,22500,4,307,Saanvi Desai,9647,01-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
8,Ahmedabad,2075000,8300000,14400,5,330,Saanvi Patel,9649,01-07-2024,900,3,2,Cold Brew Coffee Pack (6 Bottles),900,
8,Ahmedabad,2075000,8300000,14400,5,340,Advait Mehta,9661,01-07-2024,600,5,4,Coffee Beans (500g),600,
9,Kolkata,3725000,14900000,16200,7,348,Krishna Gupta,9646,01-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
9,Kolkata,3725000,14900000,16200,7,365,Kiara Verma,9656,01-07-2024,600,5,4,Coffee Beans (500g),600,
12,Kanpur,775000,3100000,8100,12,447,Diya Verma,9650,01-07-2024,250,5,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,84,Aarav Sinha,9667,02-07-2024,600,5,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,116,Mira Patel,9663,02-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,126,Vivaan Sinha,9664,02-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,131,Meera Shah,9662,02-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,214,Aditya Nair,9665,02-07-2024,350,2,1,Ground Espresso Coffee (250g),350,
6,Mumbai,5100000,20400000,31500,2,280,Saanvi Sharma,9666,02-07-2024,250,2,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,2,Aarav Pandey,9673,03-07-2024,600,5,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,9,Aditya Sharma,9674,03-07-2024,600,5,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,23,Aryan Patel,9670,03-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,46,Aarav Singh,9668,03-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
2,Chennai,2775000,11100000,17100,6,51,Aditi Patel,9671,03-07-2024,600,5,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,65,Arjun Mishra,9675,03-07-2024,600,5,4,Coffee Beans (500g),600,
4,Jaipur,1000000,4000000,10800,8,150,Arjun Verma,9672,03-07-2024,600,5,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,213,Aditya Joshi,9669,03-07-2024,900,2,2,Cold Brew Coffee Pack (6 Bottles),900,
1,Bangalore,3075000,12300000,29700,1,22,Aryan Malhotra,9679,04-07-2024,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,68,Aryan Mishra,9682,04-07-2024,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,79,Isha Malhotra,9676,04-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,85,Aditi Mishra,9680,04-07-2024,600,5,4,Coffee Beans (500g),600,
4,Jaipur,1000000,4000000,10800,8,178,Krishna Mishra,9677,04-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
7,Hyderabad,2500000,10000000,22500,4,304,Riya Reddy,9681,04-07-2024,600,3,4,Coffee Beans (500g),600,
14,Indore,825000,3300000,6300,14,496,Priya Chaudhary,9678,04-07-2024,600,4,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,28,Dhruv Malhotra,9690,05-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,56,Aditya Reddy,9692,05-07-2024,600,5,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,66,Arjun Sinha,9688,05-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,77,Isha Desai,9689,05-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,94,Arjun Patel,9684,05-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,111,Kiara Agarwal,9686,05-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,114,Mira Chopra,9691,05-07-2024,250,4,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,129,Aditi Gupta,9685,05-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,193,Vihaan Reddy,9687,05-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,211,Aditi Singh,9683,05-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,149,Arjun Nair,9694,06-07-2024,250,4,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,169,Isha Kumar,9695,06-07-2024,600,4,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,269,Tarun Joshi,9693,06-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
1,Bangalore,3075000,12300000,29700,1,7,Aditya Gupta,9698,07-07-2024,250,4,3,Instant Coffee Powder (100g),250,
2,Chennai,2775000,11100000,17100,6,50,Aditi Nair,9697,07-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
4,Jaipur,1000000,4000000,10800,8,136,Aarav Reddy,9696,07-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,223,Arjun Chopra,9700,07-07-2024,600,3,4,Coffee Beans (500g),600,
12,Kanpur,775000,3100000,8100,12,421,Ishita Sinha,9699,07-07-2024,600,5,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,12,Ananya Kumar,9701,08-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
1,Bangalore,3075000,12300000,29700,1,34,Diya Kapoor,9705,08-07-2024,250,5,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,98,Aryan Sinha,9708,08-07-2024,600,4,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,108,Isha Singh,9707,08-07-2024,250,4,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,145,Aditya Patel,9704,08-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
4,Jaipur,1000000,4000000,10800,8,174,Ishita Kumar,9706,08-07-2024,250,2,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,184,Riya Rao,9710,08-07-2024,600,3,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,209,Aditi Kumar,9702,08-07-2024,350,2,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,230,Dhruv Reddy,9703,08-07-2024,350,2,1,Ground Espresso Coffee (250g),350,
10,Surat,1800000,7200000,13500,10,378,Navya Shukla,9709,08-07-2024,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,49,Aditi Malhotra,9713,09-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,90,Arjun Joshi,9715,09-07-2024,250,4,3,Instant Coffee Powder (100g),250,
3,Pune,1875000,7500000,15300,9,93,Arjun Mehta,9717,09-07-2024,600,4,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,133,Abhay Singh,9712,09-07-2024,350,2,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,220,Ananya Patel,9711,09-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
9,Kolkata,3725000,14900000,16200,7,361,Shaurya Sharma,9716,09-07-2024,600,5,4,Coffee Beans (500g),600,
11,Lucknow,950000,3800000,9000,11,401,Saanvi Agarwal,9714,09-07-2024,250,2,3,Instant Coffee Powder (100g),250,
14,Indore,825000,3300000,6300,14,478,Kiara Kumar,9718,09-07-2024,600,4,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,12,Ananya Kumar,9722,10-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,51,Aditi Patel,9721,10-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
4,Jaipur,1000000,4000000,10800,8,138,Aditi Mehta,9726,10-07-2024,250,5,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,173,Ishita Gupta,9724,10-07-2024,250,4,3,Instant Coffee Powder (100g),250,
5,Delhi,7750000,31000000,22500,3,234,Isha Mishra,9723,10-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,266,Navya Kapoor,9720,10-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
9,Kolkata,3725000,14900000,16200,7,346,Kiara Rao,9719,10-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
12,Kanpur,775000,3100000,8100,12,428,Mira Rao,9725,10-07-2024,250,2,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,28,Dhruv Malhotra,9728,11-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,146,Aditya Rao,9729,11-07-2024,250,3,3,Instant Coffee Powder (100g),250,
10,Surat,1800000,7200000,13500,10,391,Krishna Shukla,9727,11-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
12,Kanpur,775000,3100000,8100,12,423,Kiara Chopra,9730,11-07-2024,250,2,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,31,Dhruv Verma,9736,12-07-2024,600,4,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,35,Diya Reddy,9731,12-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,116,Mira Patel,9734,12-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,228,Aryan Verma,9732,12-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,253,Saanvi Reddy,9733,12-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
12,Kanpur,775000,3100000,8100,12,427,Mira Pandey,9735,12-07-2024,250,2,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,30,Dhruv Singh,9746,13-07-2024,250,4,3,Instant Coffee Powder (100g),250,
2,Chennai,2775000,11100000,17100,6,68,Aryan Mishra,9741,13-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,106,Isha Joshi,9740,13-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,149,Arjun Nair,9745,13-07-2024,250,3,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,169,Isha Kumar,9737,13-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,176,Ishita Mishra,9738,13-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,225,Aryan Mehta,9742,13-07-2024,900,2,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,227,Aryan Rao,9739,13-07-2024,350,2,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,254,Shaurya Gupta,9743,13-07-2024,250,3,3,Instant Coffee Powder (100g),250,
10,Surat,1800000,7200000,13500,10,391,Krishna Shukla,9744,13-07-2024,250,5,3,Instant Coffee Powder (100g),250,
2,Chennai,2775000,11100000,17100,6,76,Isha Chopra,9754,14-07-2024,600,5,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,122,Rudra Sharma,9747,14-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,135,Aarav Kumar,9751,14-07-2024,900,2,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,210,Aditi Sharma,9753,14-07-2024,250,5,3,Instant Coffee Powder (100g),250,
5,Delhi,7750000,31000000,22500,3,213,Aditya Joshi,9752,14-07-2024,900,3,2,Cold Brew Coffee Pack (6 Bottles),900,
6,Mumbai,5100000,20400000,31500,2,281,Shaurya Chopra,9750,14-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
9,Kolkata,3725000,14900000,16200,7,346,Kiara Rao,9749,14-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
12,Kanpur,775000,3100000,8100,12,421,Ishita Sinha,9748,14-07-2024,900,2,2,Cold Brew Coffee Pack (6 Bottles),900,
1,Bangalore,3075000,12300000,29700,1,20,Arjun Singh,9756,15-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,47,Aarav Verma,9758,15-07-2024,250,4,3,Instant Coffee Powder (100g),250,
6,Mumbai,5100000,20400000,31500,2,290,Mira Desai,9755,15-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
7,Hyderabad,2500000,10000000,22500,4,304,Riya Reddy,9757,15-07-2024,250,3,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,2,Aarav Pandey,9760,16-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,105,Diya Pandey,9762,16-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,116,Mira Patel,9763,16-07-2024,250,5,3,Instant Coffee Powder (100g),250,
5,Delhi,7750000,31000000,22500,3,228,Aryan Verma,9759,16-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
9,Kolkata,3725000,14900000,16200,7,354,Riya Pandey,9761,16-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,66,Arjun Sinha,9766,17-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,86,Aditya Desai,9768,17-07-2024,600,4,4,Coffee Beans (500g),600,
4,Jaipur,1000000,4000000,10800,8,184,Riya Rao,9767,17-07-2024,250,5,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,188,Rudra Reddy,9769,17-07-2024,600,5,4,Coffee Beans (500g),600,
10,Surat,1800000,7200000,13500,10,377,Navya Reddy,9765,17-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
12,Kanpur,775000,3100000,8100,12,423,Kiara Chopra,9764,17-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
1,Bangalore,3075000,12300000,29700,1,9,Aditya Sharma,9775,18-07-2024,250,5,3,Instant Coffee Powder (100g),250,
1,Bangalore,3075000,12300000,29700,1,16,Arjun Malhotra,9772,18-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,114,Mira Chopra,9777,18-07-2024,600,4,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,118,Riya Kumar,9770,18-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,135,Aarav Kumar,9773,18-07-2024,250,4,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,164,Diya Nair,9778,18-07-2024,600,5,4,Coffee Beans (500g),600,
6,Mumbai,5100000,20400000,31500,2,286,Vivaan Patel,9771,18-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
9,Kolkata,3725000,14900000,16200,7,352,Riya Kapoor,9774,18-07-2024,250,4,3,Instant Coffee Powder (100g),250,
10,Surat,1800000,7200000,13500,10,386,Vihaan Kumar,9776,18-07-2024,600,4,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,15,Arjun Agarwal,9782,19-07-2024,250,5,3,Instant Coffee Powder (100g),250,
2,Chennai,2775000,11100000,17100,6,51,Aditi Patel,9781,19-07-2024,250,5,3,Instant Coffee Powder (100g),250,
2,Chennai,2775000,11100000,17100,6,58,Ananya Chopra,9785,19-07-2024,600,4,4,Coffee Beans (500g),600,
3,Pune,1875000,7500000,15300,9,108,Isha Singh,9779,19-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,113,Mira Agarwal,9786,19-07-2024,600,5,4,Coffee Beans (500g),600,
4,Jaipur,1000000,4000000,10800,8,195,Krishna Agarwal,9784,19-07-2024,600,2,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,205,Aarav Mehta,9783,19-07-2024,250,2,3,Instant Coffee Powder (100g),250,
12,Kanpur,775000,3100000,8100,12,447,Diya Verma,9780,19-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,45,Aarav Sharma,9790,20-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
4,Jaipur,1000000,4000000,10800,8,140,Aditya Kapoor,9795,20-07-2024,600,2,4,Coffee Beans (500g),600,
4,Jaipur,1000000,4000000,10800,8,146,Aditya Rao,9792,20-07-2024,250,3,3,Instant Coffee Powder (100g),250,
4,Jaipur,1000000,4000000,10800,8,148,Arjun Gupta,9787,20-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
5,Delhi,7750000,31000000,22500,3,206,Aarav Shukla,9788,20-07-2024,350,2,1,Ground Espresso Coffee (250g),350,
6,Mumbai,5100000,20400000,31500,2,292,Mira Mehta,9794,20-07-2024,250,5,3,Instant Coffee Powder (100g),250,
8,Ahmedabad,2075000,8300000,14400,5,320,Kiara Patel,9793,20-07-2024,250,2,3,Instant Coffee Powder (100g),250,
10,Surat,1800000,7200000,13500,10,388,Vihaan Pandey,9791,20-07-2024,900,3,2,Cold Brew Coffee Pack (6 Bottles),900,
11,Lucknow,950000,3800000,9000,11,404,Shaurya Verma,9789,20-07-2024,350,3,1,Ground Espresso Coffee (250g),350,
1,Bangalore,3075000,12300000,29700,1,16,Arjun Malhotra,9801,21-07-2024,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,40,Aarav Chopra,9799,21-07-2024,900,5,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,123,Vihaan Verma,9797,21-07-2024,350,5,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,145,Aditya Patel,9796,21-07-2024,350,4,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,187,Rudra Malhotra,9800,21-07-2024,250,3,3,Instant Coffee Powder (100g),250,
13,Nagpur,725000,2900000,7200,13,476,Amaya Singh,9798,21-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
3,Pune,1875000,7500000,15300,9,105,Diya Pandey,9806,22-07-2024,250,5,3,Instant Coffee Powder (100g),250,
5,Delhi,7750000,31000000,22500,3,224,Aryan Gupta,9803,22-07-2024,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
5,Delhi,7750000,31000000,22500,3,237,Kiara Desai,9807,22-07-2024,250,2,3,Instant Coffee Powder (100g),250,
